Time,Voltage,Force
2.739,1.4270,3.076
2.769,1.4635,2.304
2.814,1.4857,1.831
2.843,1.4402,2.800
2.893,1.4842,1.864
2.919,1.5053,1.409
2.950,1.4488,2.617
2.977,1.4562,2.461
3.005,1.4283,3.050
3.028,1.4658,2.256
3.050,1.5038,1.441
3.077,1.4822,1.907
3.123,1.4375,2.855
3.146,1.4862,1.821
3.172,1.5057,1.400
3.217,1.5000,1.522
3.261,1.4952,1.627
3.306,1.4297,3.021
3.343,1.4347,2.916
3.365,1.4832,1.885
3.397,1.5055,1.403
3.426,1.4483,2.628
3.448,1.4937,1.659
3.478,1.4983,1.560
3.512,1.4927,1.681
3.541,1.4452,2.694
3.593,1.4790,1.973
3.617,1.4353,2.902
3.648,1.4435,2.728
3.670,1.4929,1.676
3.697,1.5038,1.441
3.724,1.4593,2.395
3.750,1.5022,1.476
3.772,1.4912,1.713
3.804,1.4740,2.080
3.826,1.4339,2.931
3.850,1.4817,1.917
3.875,1.5077,1.357
3.916,1.5065,1.382
3.961,1.4294,3.026
3.996,1.4969,1.589
4.023,1.4709,2.147
4.090,1.5082,1.346
4.114,1.4737,2.088
4.173,1.5062,1.390
4.195,1.4582,2.419
4.230,1.4998,1.527
4.252,1.4949,1.633
4.275,1.4453,2.691
4.311,1.5058,1.398
4.338,1.4785,1.984
4.362,1.4359,2.889
4.389,1.5058,1.398
4.422,1.4522,2.546
4.473,1.4978,1.571
4.509,1.4690,2.187
4.531,1.5053,1.409
4.563,1.4339,2.931
4.593,1.4755,2.048
4.619,1.4339,2.931
4.648,1.4470,2.654
4.673,1.4603,2.373
4.696,1.5008,1.506
4.728,1.4623,2.331
4.757,1.4477,2.641
4.779,1.4310,2.992
4.811,1.4772,2.014
4.848,1.4842,1.864
4.871,1.5067,1.379
4.915,1.5034,1.449
4.947,1.4578,2.427
4.969,1.4997,1.530
4.992,1.4927,1.681
5.014,1.4440,2.718
5.047,1.5054,1.406
5.075,1.4775,2.006
5.099,1.4343,2.923
5.129,1.5054,1.406
5.160,1.4625,2.326
5.182,1.4285,3.044
5.215,1.4963,1.603
5.243,1.4688,2.192
5.265,1.4298,3.018
5.299,1.4333,2.944
5.326,1.4833,1.882
5.348,1.5070,1.371
5.374,1.4887,1.767
5.410,1.4949,1.633
5.433,1.5009,1.503
5.467,1.4633,2.310
5.497,1.4475,2.644
5.519,1.4312,2.989
5.544,1.4774,2.008
5.583,1.4370,2.866
5.633,1.4897,1.745
5.690,1.4982,1.562
5.719,1.4513,2.564
5.742,1.4290,3.034
5.772,1.4842,1.864
5.804,1.4804,1.944
5.826,1.4373,2.860
5.860,1.4445,2.707
5.889,1.4938,1.657
5.912,1.5028,1.463
5.943,1.4610,2.358
5.975,1.5037,1.444
6.010,1.5053,1.409
6.034,1.4844,1.858
6.059,1.4408,2.786
6.082,1.4403,2.797
6.111,1.4883,1.775
6.141,1.4307,3.000
6.169,1.4560,2.464
6.200,1.4527,2.535
6.227,1.5045,1.425
6.250,1.4878,1.786
6.284,1.4790,1.973
6.314,1.5095,1.317
6.337,1.4719,2.126
6.366,1.4910,1.716
6.391,1.5074,1.363
6.417,1.4567,2.450
6.453,1.4492,2.609
6.489,1.5064,1.384
6.515,1.4845,1.856
6.572,1.5142,1.216
6.594,1.4730,2.102
6.627,1.4977,1.573
6.655,1.5089,1.330
6.677,1.4679,2.211
6.710,1.5309,0.852
6.740,1.4490,2.612
6.761,1.4888,1.764
6.791,1.5173,1.148
6.822,1.4364,2.879
6.844,1.4938,1.657
6.874,1.5120,1.262
6.908,1.5087,1.336
6.935,1.4498,2.596
6.963,1.4134,3.361
6.987,1.4375,2.855
7.009,1.4718,2.128
7.041,1.3652,4.359
7.074,1.3678,4.305
7.096,1.3103,5.470
7.129,1.4068,3.499
7.160,1.3662,4.338
7.182,1.3227,5.222
7.209,1.4120,3.390
7.240,1.3547,4.573
7.263,1.3487,4.695
7.293,1.3960,3.722
7.317,1.3387,4.898
7.345,1.3598,4.469
7.369,1.4268,3.081
7.396,1.3592,4.481
7.423,1.4375,2.855
7.445,1.4992,1.541
7.478,1.4372,2.863
7.510,1.5034,1.449
7.532,1.5323,0.822
7.563,1.4517,2.557
7.607,1.4575,2.432
7.651,1.5139,1.222
7.689,1.5067,1.379
7.716,1.4442,2.715
7.745,1.5154,1.189
7.778,1.4307,3.000
7.814,1.4692,2.184
7.858,1.4613,2.352
7.881,1.4202,3.220
7.908,1.5015,1.490
7.944,1.4649,2.275
7.967,1.5100,1.306
7.996,1.4858,1.829
8.033,1.4789,1.976
8.055,1.4294,3.026
8.107,1.4972,1.584
8.143,1.5050,1.414
8.194,1.4470,2.654
8.233,1.5158,1.181
8.259,1.4312,2.989
8.302,1.4390,2.823
8.324,1.4969,1.589
8.354,1.5158,1.181
8.404,1.5104,1.298
8.429,1.5047,1.422
8.483,1.4318,2.976
8.535,1.4362,2.884
8.557,1.4760,2.038
8.585,1.5012,1.498
8.623,1.5064,1.384
8.650,1.5105,1.295
8.710,1.5164,1.167
8.733,1.4924,1.686
8.755,1.4408,2.786
8.782,1.4395,2.813
8.810,1.4859,1.826
8.853,1.5193,1.105
8.900,1.4663,2.246
8.944,1.4649,2.275
8.980,1.4180,3.264
9.028,1.4520,2.549
9.051,1.4604,2.371
9.082,1.3764,4.128
9.123,1.3655,4.351
9.165,1.3428,4.815
9.208,1.3889,3.870
9.237,1.3405,4.860
9.259,1.3660,4.341
9.297,1.4568,2.448
9.331,1.4834,1.880
9.380,1.4668,2.235
9.402,1.4270,3.076
9.429,1.5005,1.511
9.463,1.4828,1.893
9.486,1.5202,1.086
9.522,1.4383,2.839
9.557,1.4524,2.541
9.596,1.4623,2.331
9.664,1.5073,1.365
9.713,1.5087,1.336
9.742,1.4409,2.784
9.765,1.4889,1.762
9.802,1.4964,1.600
9.834,1.5108,1.290
9.883,1.5024,1.471
9.906,1.4658,2.256
9.938,1.4488,2.617
9.968,1.5127,1.249
9.990,1.4825,1.898
10.019,1.4424,2.752
10.052,1.5129,1.243
10.075,1.4693,2.182
10.103,1.5044,1.428
10.141,1.4392,2.821
10.178,1.4398,2.808
10.224,1.5149,1.200
10.246,1.4888,1.764
10.281,1.4414,2.773
10.316,1.4393,2.818
10.360,1.4382,2.842
10.391,1.4974,1.579
10.414,1.4550,2.485
10.446,1.5107,1.292
10.468,1.4855,1.834
10.501,1.4910,1.716
10.529,1.5078,1.355
10.555,1.4683,2.203
10.588,1.4950,1.630
10.610,1.4947,1.638
10.637,1.4573,2.437
10.659,1.4432,2.736
10.689,1.4855,1.834
10.723,1.4843,1.861
10.747,1.5044,1.428
10.812,1.4707,2.152
10.835,1.4420,2.760
10.894,1.4558,2.469
10.920,1.4412,2.779
10.953,1.4857,1.831
10.993,1.4757,2.046
11.032,1.4705,2.155
11.080,1.4620,2.336
11.102,1.4973,1.581
11.137,1.4417,2.768
11.169,1.4878,1.786
11.191,1.4478,2.639
11.227,1.5034,1.449
11.267,1.5057,1.400
11.324,1.4952,1.627
11.372,1.4519,2.551
11.407,1.4987,1.552
11.458,1.4488,2.617
11.481,1.4498,2.596
11.510,1.4723,2.118
11.541,1.4924,1.686
11.588,1.4984,1.557
11.625,1.5020,1.479
11.648,1.4870,1.802
11.679,1.4752,2.056
11.715,1.4429,2.742
11.747,1.5004,1.514
11.786,1.4968,1.592
11.821,1.4575,2.432
11.850,1.4568,2.448
11.873,1.4919,1.697
11.907,1.4829,1.890
11.946,1.4782,1.992
11.991,1.4730,2.102
12.013,1.4424,2.752
12.049,1.5004,1.514
