Time,Voltage,Force
2.805,1.4928,1.678
2.847,1.4369,2.868
2.869,1.4842,1.864
2.896,1.5110,1.284
2.930,1.5093,1.322
2.976,1.5049,1.417
3.008,1.4687,2.195
3.031,1.5079,1.352
3.062,1.4350,2.908
3.084,1.4465,2.665
3.108,1.4407,2.789
3.130,1.4899,1.740
3.175,1.4687,2.195
3.198,1.5088,1.333
3.230,1.4622,2.334
3.264,1.4547,2.493
3.287,1.4337,2.937
3.318,1.4889,1.762
3.340,1.4452,2.694
3.366,1.4424,2.752
3.403,1.4493,2.607
3.425,1.4372,2.863
3.452,1.5077,1.357
3.482,1.4647,2.280
3.529,1.4730,2.102
3.575,1.4873,1.797
3.597,1.4437,2.726
3.668,1.4520,2.549
3.701,1.4645,2.283
3.724,1.4329,2.952
3.754,1.4989,1.546
3.785,1.4767,2.024
3.808,1.5109,1.287
3.837,1.4834,1.880
3.859,1.4417,2.768
3.886,1.4467,2.662
3.919,1.4678,2.214
3.948,1.5008,1.506
3.971,1.5032,1.455
4.000,1.4547,2.493
4.033,1.5093,1.322
4.060,1.4363,2.881
4.094,1.4807,1.939
4.124,1.4393,2.818
4.147,1.4488,2.617
4.172,1.4968,1.592
4.211,1.5017,1.487
4.252,1.5064,1.384
4.284,1.4350,2.908
4.307,1.4794,1.965
4.340,1.4429,2.742
4.366,1.4443,2.713
4.389,1.4932,1.670
4.426,1.4989,1.546
4.449,1.4589,2.403
4.497,1.4989,1.546
4.527,1.4750,2.059
4.565,1.4815,1.920
4.595,1.5124,1.254
4.617,1.4752,2.056
4.645,1.4932,1.670
4.669,1.4534,2.519
4.694,1.4605,2.368
4.726,1.4318,2.976
4.768,1.5082,1.346
4.806,1.4370,2.866
4.829,1.4835,1.877
4.857,1.4384,2.837
4.898,1.4353,2.902
4.927,1.4550,2.485
4.961,1.4590,2.400
4.992,1.5057,1.400
5.016,1.4938,1.657
5.051,1.4797,1.960
5.076,1.4432,2.736
5.104,1.4428,2.744
5.133,1.4702,2.163
5.159,1.4338,2.934
5.187,1.4577,2.429
5.227,1.4655,2.262
5.251,1.5092,1.325
5.279,1.4345,2.918
5.319,1.4387,2.831
5.357,1.4763,2.032
5.379,1.4358,2.892
5.405,1.4527,2.535
5.450,1.4614,2.350
5.485,1.4702,2.163
5.507,1.5080,1.349
5.535,1.4890,1.759
5.569,1.4840,1.866
5.595,1.5113,1.279
5.631,1.5102,1.303
5.670,1.5072,1.368
5.706,1.4640,2.294
5.728,1.5053,1.409
5.762,1.4332,2.947
5.793,1.4870,1.802
5.816,1.4420,2.760
5.845,1.4428,2.744
5.878,1.4697,2.174
5.903,1.4322,2.968
5.975,1.4995,1.533
6.011,1.4905,1.727
6.033,1.5078,1.355
6.057,1.4829,1.890
6.079,1.4393,2.818
6.104,1.4428,2.744
6.131,1.4913,1.711
6.170,1.4973,1.581
6.206,1.5070,1.371
6.229,1.4714,2.136
6.263,1.4792,1.971
6.287,1.5144,1.211
6.309,1.4857,1.831
6.338,1.4412,2.779
6.369,1.4482,2.631
6.399,1.4678,2.214
6.422,1.4364,2.879
6.445,1.4654,2.264
6.486,1.4732,2.099
6.515,1.4505,2.580
6.538,1.4913,1.711
6.575,1.4820,1.909
6.607,1.4963,1.603
6.644,1.5024,1.471
6.667,1.4590,2.400
6.702,1.4722,2.120
6.734,1.4708,2.150
6.757,1.5169,1.157
6.783,1.5020,1.479
6.818,1.4534,2.519
6.850,1.5350,0.762
6.874,1.4832,1.885
6.901,1.4438,2.723
6.924,1.4758,2.043
6.952,1.5192,1.108
6.984,1.4353,2.902
7.006,1.4685,2.198
7.039,1.4082,3.470
7.073,1.4258,3.102
7.101,1.3298,5.078
7.131,1.3948,3.748
7.156,1.3362,4.949
7.181,1.3663,4.336
7.211,1.4284,3.047
7.253,1.4529,2.530
7.275,1.4329,2.952
7.323,1.3844,3.963
7.353,1.4454,2.689
7.379,1.3935,3.774
7.409,1.5118,1.268
7.437,1.4653,2.267
7.459,1.4370,2.866
7.487,1.4878,1.786
7.520,1.4542,2.504
7.572,1.4937,1.659
7.606,1.5112,1.281
7.628,1.5293,0.887
7.657,1.4664,2.243
7.689,1.5247,0.988
7.711,1.5127,1.249
7.744,1.4760,2.038
7.769,1.5172,1.151
7.792,1.4865,1.813
7.817,1.4458,2.681
7.857,1.4487,2.620
7.879,1.4667,2.238
7.907,1.5210,1.067
7.947,1.5273,0.931
7.986,1.5298,0.876
8.009,1.4958,1.614
8.044,1.5044,1.428
8.080,1.4407,2.789
8.103,1.4525,2.538
8.133,1.4669,2.232
8.159,1.4318,2.976
8.186,1.4738,2.086
8.215,1.4614,2.350
8.251,1.5317,0.835
8.273,1.5070,1.371
8.308,1.5042,1.433
8.341,1.4517,2.557
8.363,1.4667,2.238
8.390,1.5158,1.181
8.427,1.5253,0.974
8.456,1.5215,1.056
8.482,1.4925,1.684
8.511,1.5359,0.742
8.534,1.5063,1.387
8.559,1.4562,2.461
8.598,1.4524,2.541
8.622,1.4714,2.136
8.680,1.4487,2.620
8.702,1.4893,1.754
8.732,1.5313,0.844
8.763,1.4515,2.559
8.785,1.5045,1.425
8.817,1.4495,2.602
8.853,1.5284,0.906
8.875,1.4704,2.158
8.913,1.4543,2.501
8.953,1.4408,2.786
8.975,1.4805,1.941
9.004,1.4258,3.102
9.035,1.3819,4.014
9.057,1.4012,3.616
9.083,1.4012,3.616
9.106,1.3553,4.560
9.134,1.3855,3.940
9.173,1.4098,3.437
9.197,1.3984,3.673
9.230,1.4967,1.595
9.260,1.4548,2.490
9.289,1.5309,0.852
9.340,1.4364,2.879
9.364,1.4494,2.604
9.398,1.4693,2.182
9.429,1.5103,1.300
9.451,1.5030,1.457
9.483,1.4785,1.984
9.514,1.4403,2.797
9.538,1.4453,2.691
9.569,1.5035,1.446
9.598,1.4477,2.641
9.621,1.4705,2.155
9.661,1.4764,2.030
9.699,1.4904,1.729
9.732,1.5287,0.901
9.771,1.5303,0.865
9.827,1.5105,1.295
9.850,1.5277,0.923
9.881,1.4768,2.022
9.911,1.5214,1.059
9.934,1.5197,1.097
9.970,1.5122,1.260
10.003,1.5014,1.492
10.025,1.5317,0.835
10.055,1.4959,1.611
10.088,1.5115,1.273
10.113,1.5268,0.942
10.141,1.4779,1.998
10.173,1.4719,2.126
10.195,1.5033,1.452
10.220,1.4870,1.802
10.242,1.4527,2.535
10.274,1.4979,1.568
10.307,1.5057,1.400
10.337,1.4422,2.757
10.367,1.5162,1.173
10.391,1.4802,1.949
10.414,1.5187,1.119
10.443,1.4922,1.692
10.473,1.4692,2.184
10.522,1.4873,1.797
10.557,1.4438,2.723
10.585,1.4627,2.323
10.638,1.4599,2.381
10.664,1.4870,1.802
10.692,1.4733,2.096
10.728,1.5242,0.999
10.755,1.5033,1.452
10.812,1.5252,0.977
10.834,1.4883,1.775
10.871,1.4827,1.896
10.903,1.4608,2.363
10.946,1.5212,1.064
10.990,1.5245,0.991
11.012,1.4993,1.538
11.044,1.5034,1.449
11.074,1.4547,2.493
11.103,1.4774,2.008
11.158,1.4609,2.360
11.193,1.5110,1.284
11.252,1.4682,2.206
11.274,1.4974,1.579
11.349,1.5134,1.233
11.373,1.5199,1.091
11.404,1.4875,1.791
11.428,1.5218,1.051
11.451,1.5084,1.341
11.476,1.4704,2.158
11.522,1.5064,1.384
11.555,1.4619,2.339
11.577,1.4753,2.054
11.606,1.5152,1.195
11.629,1.5180,1.132
11.662,1.4893,1.754
11.694,1.4735,2.091
11.717,1.4628,2.320
11.747,1.5015,1.490
11.782,1.5030,1.457
11.835,1.4849,1.848
11.870,1.4814,1.923
11.906,1.5197,1.097
11.928,1.5088,1.333
11.968,1.5032,1.455
12.005,1.5042,1.433
12.028,1.5235,1.013
12.060,1.4742,2.078
12.081,1.5125,1.252
