Time,Voltage,Force
6.729,1.4320,2.971
6.756,1.4392,2.821
6.788,1.4620,2.336
6.812,1.4210,3.202
6.837,1.4515,2.559
6.871,1.4430,2.739
6.900,1.4968,1.592
6.925,1.4563,2.458
6.956,1.4270,3.076
6.979,1.4378,2.850
7.003,1.3620,4.423
7.048,1.2840,5.993
7.078,1.2410,6.838
7.104,1.3594,4.476
7.131,1.3073,5.530
7.160,1.4019,3.600
7.195,1.3178,5.320
7.234,1.3097,5.483
7.257,1.3634,4.394
7.285,1.4032,3.574
7.315,1.3555,4.555
7.343,1.4180,3.264
7.375,1.3398,4.876
7.402,1.4412,2.779
7.425,1.4022,3.595
7.457,1.4042,3.554
7.494,1.4128,3.374
7.517,1.4770,2.016
7.552,1.3958,3.728
7.581,1.4782,1.992
7.605,1.4232,3.157
7.632,1.4009,3.621
7.665,1.4677,2.216
7.689,1.4128,3.374
7.720,1.4964,1.600
7.747,1.4427,2.747
7.771,1.3949,3.746
7.795,1.4280,3.055
7.835,1.4378,2.850
7.870,1.4199,3.225
7.894,1.4025,3.587
7.921,1.4608,2.363
7.952,1.4069,3.496
7.980,1.4905,1.727
8.007,1.4382,2.842
8.050,1.4322,2.968
8.095,1.4487,2.620
8.131,1.4215,3.191
8.155,1.4992,1.541
8.179,1.4672,2.227
8.207,1.4157,3.314
8.267,1.4509,2.572
8.292,1.4083,3.468
8.318,1.4894,1.751
8.342,1.4948,1.635
8.371,1.4080,3.473
8.395,1.4660,2.251
8.422,1.5035,1.446
8.449,1.4197,3.230
8.474,1.4804,1.944
8.506,1.4115,3.400
8.541,1.4978,1.571
8.568,1.4365,2.876
8.600,1.5002,1.519
8.625,1.4703,2.160
8.655,1.4634,2.307
8.686,1.4097,3.439
8.731,1.4043,3.551
8.765,1.4907,1.724
8.809,1.4010,3.619
8.840,1.4474,2.646
8.881,1.4552,2.482
8.909,1.4088,3.457
8.935,1.3985,3.671
8.981,1.4818,1.915
9.006,1.4162,3.304
9.039,1.4307,3.000
9.063,1.4187,3.251
9.096,1.3845,3.960
9.127,1.3503,4.662
9.159,1.4305,3.002
9.195,1.3984,3.673
9.248,1.3973,3.696
9.274,1.4370,2.866
9.308,1.4233,3.154
9.343,1.4177,3.272
9.372,1.4075,3.483
9.402,1.4592,2.397
9.427,1.4084,3.465
9.476,1.4783,1.990
9.501,1.4828,1.893
9.525,1.4347,2.916
9.559,1.4847,1.853
9.589,1.4190,3.243
9.613,1.4663,2.246
9.644,1.4237,3.147
9.699,1.4819,1.912
9.724,1.4150,3.327
9.754,1.4412,2.779
9.784,1.4309,2.994
9.815,1.4888,1.764
9.849,1.4164,3.298
9.886,1.4632,2.312
9.911,1.4737,2.088
9.951,1.4143,3.343
9.975,1.4440,2.718
9.999,1.4874,1.794
10.034,1.4832,1.885
10.066,1.4214,3.194
10.097,1.4652,2.270
10.127,1.4272,3.073
10.156,1.4333,2.944
10.185,1.4468,2.660
10.236,1.4477,2.641
10.262,1.4365,2.876
10.323,1.4772,2.014
10.362,1.4679,2.211
10.398,1.4777,2.003
10.426,1.4223,3.175
10.467,1.4193,3.238
10.498,1.4870,1.802
10.523,1.4379,2.847
10.556,1.4948,1.635
10.582,1.4735,2.091
10.607,1.4295,3.023
10.639,1.4967,1.595
10.662,1.4552,2.482
10.687,1.4197,3.230
10.719,1.4898,1.743
10.766,1.4188,3.249
10.799,1.4757,2.046
10.831,1.4685,2.198
10.857,1.4937,1.659
10.881,1.4553,2.480
10.905,1.4153,3.322
10.936,1.4387,2.831
10.963,1.4482,2.631
10.987,1.4212,3.199
11.023,1.4839,1.869
11.048,1.4343,2.923
11.076,1.5009,1.503
11.106,1.4329,2.952
11.135,1.4810,1.931
11.161,1.4984,1.557
11.185,1.4537,2.514
11.215,1.4939,1.654
11.261,1.4210,3.202
11.305,1.4334,2.942
11.333,1.5014,1.492
11.361,1.4645,2.283
11.393,1.4837,1.874
11.425,1.4227,3.168
11.470,1.4209,3.204
11.509,1.4214,3.194
11.536,1.4663,2.246
11.594,1.5018,1.484
11.632,1.4352,2.905
11.677,1.4975,1.576
11.701,1.4472,2.652
11.732,1.4972,1.584
11.760,1.4832,1.885
11.812,1.4210,3.202
11.853,1.4264,3.089
11.878,1.4783,1.990
11.910,1.4154,3.319
11.945,1.4139,3.351
11.971,1.4530,2.527
11.999,1.4340,2.929
12.022,1.4775,2.006
12.057,1.4663,2.246
12.081,1.4225,3.170
12.128,1.4183,3.259
12.167,1.4175,3.275
12.190,1.4493,2.607
12.214,1.4938,1.657
12.244,1.4199,3.225
12.267,1.4677,2.216
12.292,1.4242,3.136
12.317,1.4667,2.238
12.365,1.4392,2.821
12.403,1.4533,2.522
12.428,1.4184,3.256
12.457,1.4909,1.719
12.485,1.4404,2.794
12.514,1.5027,1.465
12.545,1.4269,3.078
12.585,1.4342,2.926
12.624,1.4578,2.427
12.659,1.4900,1.737
12.691,1.4953,1.624
12.721,1.4884,1.772
12.747,1.4365,2.876
12.778,1.5014,1.492
12.808,1.4297,3.021
12.864,1.4214,3.194
12.902,1.4195,3.233
12.955,1.4954,1.622
12.988,1.4228,3.165
13.013,1.4687,2.195
13.046,1.4287,3.042
13.080,1.4247,3.126
13.119,1.4995,1.533
13.144,1.4505,2.580
13.170,1.4214,3.194
13.213,1.4964,1.600
