Time,Voltage,Force
12.030,1.4352,2.905
12.064,1.4607,2.366
12.096,1.4898,1.743
12.122,1.4972,1.584
12.147,1.4438,2.723
12.182,1.4367,2.873
12.223,1.4314,2.984
12.253,1.4183,3.259
12.284,1.4674,2.222
12.320,1.4595,2.389
12.354,1.4832,1.885
12.378,1.4964,1.600
12.412,1.4452,2.694
12.437,1.4928,1.678
12.461,1.4850,1.845
12.500,1.4780,1.995
12.526,1.4302,3.010
12.550,1.4225,3.170
12.579,1.4620,2.336
12.608,1.4247,3.126
12.635,1.4417,2.768
12.671,1.4530,2.527
12.703,1.4477,2.641
12.757,1.4665,2.240
12.798,1.4737,2.088
12.847,1.4288,3.039
12.878,1.4823,1.904
12.917,1.4855,1.834
12.949,1.4159,3.309
12.980,1.4874,1.794
13.040,1.4974,1.579
13.065,1.4728,2.107
13.098,1.4684,2.200
13.124,1.4208,3.207
13.151,1.4309,2.994
13.181,1.4483,2.628
13.219,1.4879,1.783
13.262,1.4375,2.855
13.297,1.4982,1.562
13.348,1.4278,3.060
13.379,1.5003,1.517
13.410,1.4303,3.008
13.440,1.4835,1.877
13.475,1.4874,1.794
13.525,1.4404,2.794
13.549,1.4160,3.306
13.585,1.4770,2.016
13.639,1.4997,1.530
13.670,1.4298,3.018
13.705,1.4539,2.509
13.733,1.4867,1.810
13.758,1.4922,1.692
13.822,1.4353,2.902
13.861,1.4992,1.541
13.892,1.4248,3.123
13.921,1.4629,2.318
13.946,1.4222,3.178
13.975,1.4350,2.908
14.029,1.4174,3.277
14.055,1.4507,2.578
14.086,1.4359,2.889
14.117,1.4972,1.584
14.142,1.4732,2.099
14.175,1.4720,2.123
14.208,1.4223,3.175
14.238,1.4978,1.571
14.266,1.4498,2.596
14.296,1.4887,1.767
14.320,1.4885,1.770
14.355,1.4563,2.458
14.386,1.4327,2.958
14.410,1.4188,3.249
14.447,1.4659,2.254
14.484,1.4590,2.400
14.517,1.4820,1.909
14.566,1.4460,2.676
14.590,1.4154,3.319
14.628,1.4165,3.296
14.657,1.4627,2.323
14.681,1.4980,1.565
14.713,1.4234,3.152
14.743,1.4614,2.350
14.771,1.4202,3.220
14.835,1.4458,2.681
14.863,1.4409,2.784
14.924,1.4783,1.990
14.950,1.4298,3.018
14.982,1.4983,1.560
15.013,1.4289,3.036
15.045,1.4549,2.488
15.073,1.4857,1.831
15.150,1.4169,3.288
15.187,1.4183,3.259
15.217,1.4663,2.246
15.312,1.4335,2.939
15.352,1.4423,2.755
15.380,1.4899,1.740
15.413,1.4155,3.317
15.443,1.4813,1.925
15.472,1.4648,2.278
15.504,1.4259,3.099
15.536,1.4260,3.097
15.567,1.4599,2.381
15.597,1.4825,1.898
15.622,1.4955,1.619
15.652,1.4480,2.633
15.711,1.4170,3.285
15.767,1.4269,3.078
15.802,1.4995,1.533
15.827,1.4595,2.389
15.861,1.4819,1.912
15.894,1.4873,1.797
15.922,1.4904,1.729
15.990,1.4340,2.929
16.030,1.4293,3.029
16.055,1.4232,3.157
16.084,1.4613,2.352
16.116,1.4800,1.952
